id,idEleccion,codigoMesa,idUbigeo,ubigeoNivel01,ubigeoNivel02,ubigeoNivel03,nombreLocalVotacion,totalElectoresHabiles,descripcionEstadoActa,estadoDescripcionActaResolucion,ts_digitalizacion_ms,ts_digitacion_ms,ts_contabilizacion_ms,ts_observada_ms,hora_digitaliz_lima,proc_segundos,flag_flash_acta,flag_hora_anomala
2950012011010,10,029500,120110,LA LIBERTAD,TRUJILLO,EL PORVENIR,IEP SANTA RITA DE JESUS-SECUNDARIA,299,Para envío al JEE,Acta con error aritmético,1776055095000,1776055110000,,1776145433000,2026-04-12 23:38,,,False
2952812011010,10,029528,120110,LA LIBERTAD,TRUJILLO,EL PORVENIR,IEP PIERRE SIMON LAPLACE COLLEGE,299,Para envío al JEE,Acta con error aritmético,1776054278000,1776054294000,,1776145451000,2026-04-12 23:24,,,False
2954512011010,10,029545,120110,LA LIBERTAD,TRUJILLO,EL PORVENIR,IEP PIERRE SIMON LAPLACE COLLEGE ANEXO,299,Para envío al JEE,Acta con error aritmético,1776054742000,1776054759000,,1776145469000,2026-04-12 23:32,,,False
2955012011010,10,029550,120110,LA LIBERTAD,TRUJILLO,EL PORVENIR,IEP PIERRE SIMON LAPLACE COLLEGE ANEXO,299,Para envío al JEE,Acta con error aritmético,1776049686000,1776049768000,,1776145490000,2026-04-12 22:08,,,False
2957112011010,10,029571,120110,LA LIBERTAD,TRUJILLO,EL PORVENIR,IEP MIGUEL ANGEL BUONARROTI,299,Para envío al JEE,Acta con error aritmético,1776048164000,1776048181000,,1776145509000,2026-04-12 21:42,,,False
3007712011210,10,030077,120112,LA LIBERTAD,TRUJILLO,FLORENCIA DE MORA,IE 80031 MUNICIPAL,300,Para envío al JEE,Acta con error aritmético,1776056020000,1776056037000,,1776145904000,2026-04-12 23:53,,,False
3010212011210,10,030102,120112,LA LIBERTAD,TRUJILLO,FLORENCIA DE MORA,IE 80818 JORGE BASADRE GROHMANN,300,Para envío al JEE,Acta con error aritmético,1776178095000,1776178109000,,1776178595000,2026-04-14 09:48,,,False
3014312011210,10,030143,120112,LA LIBERTAD,TRUJILLO,FLORENCIA DE MORA,IE 80831 FRANCISCO BOLOGNESI CERVANTES,300,Para envío al JEE,Acta impugnada,1776050129000,1776050147000,,1776145934000,2026-04-12 22:15,,,False
3014812011210,10,030148,120112,LA LIBERTAD,TRUJILLO,FLORENCIA DE MORA,IEI 1578 LA CASITA DEL SABER,300,Para envío al JEE,Acta con error aritmético,1776051372000,1776051386000,,1776145953000,2026-04-12 22:36,,,False
3018212011210,10,030182,120112,LA LIBERTAD,TRUJILLO,FLORENCIA DE MORA,IE 80818 JORGE BASADRE GROHMANN,300,Para envío al JEE,Acta con error aritmético,,1776124788000,,1776145970000,,,,
3019112011210,10,030191,120112,LA LIBERTAD,TRUJILLO,FLORENCIA DE MORA,IEP MIS TALENTOS,300,Para envío al JEE,Acta con error aritmético,1776047291000,1776047305000,,1776145987000,2026-04-12 21:28,,,False
3019312011210,10,030193,120112,LA LIBERTAD,TRUJILLO,FLORENCIA DE MORA,IE SAN PATRICIO,300,Para envío al JEE,Acta con error aritmético,1776065781000,1776065797000,,1776146006000,2026-04-13 02:36,,,True
3020012011210,10,030200,120112,LA LIBERTAD,TRUJILLO,FLORENCIA DE MORA,IE SAN PATRICIO,300,Para envío al JEE,Acta con error aritmético,1776053497000,1776053511000,,1776146024000,2026-04-12 23:11,,,False
3021212011210,10,030212,120112,LA LIBERTAD,TRUJILLO,FLORENCIA DE MORA,IEP BENJAMIN CARSON,300,Para envío al JEE,Acta con error aritmético,1776056318000,1776056332000,,1776146042000,2026-04-12 23:58,,,False
3023912011210,10,030239,120112,LA LIBERTAD,TRUJILLO,FLORENCIA DE MORA,IE 81765 SIMON LOZANO GARCIA,300,Para envío al JEE,Acta sin firmas,1776055107000,1776055124000,,1776146057000,2026-04-12 23:38,,,False
2848612010210,10,028486,120102,LA LIBERTAD,TRUJILLO,HUANCHACO,IE 80033 JOSE OLAYA,300,Para envío al JEE,"Acta con error aritmético, Acta impugnada, Acta con error aritmético, Acta ilegible",1776116462000,1776116768000,,1776161585000,2026-04-13 16:41,,,False
2849712010210,10,028497,120102,LA LIBERTAD,TRUJILLO,HUANCHACO,IE 80033 JOSE OLAYA,300,Para envío al JEE,Acta con error aritmético,1776116454000,1776116937000,,1776161595000,2026-04-13 16:40,,,False
2849812010210,10,028498,120102,LA LIBERTAD,TRUJILLO,HUANCHACO,IE 80033 JOSE OLAYA,300,Para envío al JEE,Acta con error aritmético,1776116450000,1776116729000,,1776161585000,2026-04-13 16:40,,,False
2854612010210,10,028546,120102,LA LIBERTAD,TRUJILLO,HUANCHACO,IE 80081 JULIO GUTIERREZ SOLARI,292,Para envío al JEE,"Acta con error aritmético, Acta con error aritmético, Acta ilegible",1776053085000,1776053105000,,1776168017000,2026-04-12 23:04,,,False
2854712010210,10,028547,120102,LA LIBERTAD,TRUJILLO,HUANCHACO,IE 80081 JULIO GUTIERREZ SOLARI,292,Para envío al JEE,Acta con error aritmético,1776058716000,1776058734000,,1776161587000,2026-04-13 00:38,,,False
2854912010210,10,028549,120102,LA LIBERTAD,TRUJILLO,HUANCHACO,IE 80081 JULIO GUTIERREZ SOLARI,292,Para envío al JEE,Acta con error aritmético,1776053197000,1776053214000,,1776161574000,2026-04-12 23:06,,,False
2855412010210,10,028554,120102,LA LIBERTAD,TRUJILLO,HUANCHACO,IE 80081 JULIO GUTIERREZ SOLARI,291,Para envío al JEE,Acta con error aritmético,1776053211000,1776053242000,,1776161587000,2026-04-12 23:06,,,False
2857312010210,10,028573,120102,LA LIBERTAD,TRUJILLO,HUANCHACO,IE 81714 SEÑOR DE LOS MILAGROS,300,Para envío al JEE,Acta con error aritmético,1776057965000,1776057980000,,1776161573000,2026-04-13 00:26,,,False
2860412010210,10,028604,120102,LA LIBERTAD,TRUJILLO,HUANCHACO,IE 81773 SIMON BOLIVAR,300,Para envío al JEE,Acta con error aritmético,1776056458000,1776056474000,,1776161575000,2026-04-13 00:00,,,False
2862312010210,10,028623,120102,LA LIBERTAD,TRUJILLO,HUANCHACO,IE 81609 SAN FRANCISCO DE ASIS,300,Para envío al JEE,Acta con error aritmético,1776052811000,1776052827000,,1776168017000,2026-04-12 23:00,,,False
2862412010210,10,028624,120102,LA LIBERTAD,TRUJILLO,HUANCHACO,IE 81609 SAN FRANCISCO DE ASIS,300,Para envío al JEE,Acta con error aritmético,1776052799000,1776052816000,,1776168018000,2026-04-12 22:59,,,False
2863312010210,10,028633,120102,LA LIBERTAD,TRUJILLO,HUANCHACO,IE 82072 AROLDO REATEGUI REATEGUI,300,Para envío al JEE,Acta con error aritmético,1776054024000,1776054040000,,1776161573000,2026-04-12 23:20,,,False
2865012010210,10,028650,120102,LA LIBERTAD,TRUJILLO,HUANCHACO,IE PAPA JUAN PABLO II,300,Para envío al JEE,Acta con error aritmético,1776067648000,1776067662000,,1776168018000,2026-04-13 03:07,,,True
2865112010210,10,028651,120102,LA LIBERTAD,TRUJILLO,HUANCHACO,IE PAPA JUAN PABLO II,300,Para envío al JEE,Acta con error aritmético,1776067621000,1776067638000,,1776161574000,2026-04-13 03:07,,,True
2865212010210,10,028652,120102,LA LIBERTAD,TRUJILLO,HUANCHACO,IE PAPA JUAN PABLO II,300,Para envío al JEE,Acta con error aritmético,1776067635000,1776067650000,,1776161573000,2026-04-13 03:07,,,True
2865312010210,10,028653,120102,LA LIBERTAD,TRUJILLO,HUANCHACO,IE PAPA JUAN PABLO II,300,Para envío al JEE,Acta con error aritmético,1776067649000,1776067665000,,1776161571000,2026-04-13 03:07,,,True
2959512011110,10,029595,120111,LA LIBERTAD,TRUJILLO,LA ESPERANZA,IE 80036 SAN MARTIN DE PORRES,299,Para envío al JEE,Acta con error aritmético,1776055331000,1776055344000,,1776145531000,2026-04-12 23:42,,,False
2959812011110,10,029598,120111,LA LIBERTAD,TRUJILLO,LA ESPERANZA,IE 80036 SAN MARTIN DE PORRES,299,Para envío al JEE,Acta con error aritmético,1776055333000,1776055348000,,1776145551000,2026-04-12 23:42,,,False
2962812011110,10,029628,120111,LA LIBERTAD,TRUJILLO,LA ESPERANZA,IE CARLOS MANUEL COX ROSSE,299,Para envío al JEE,Acta con error aritmético,1776056577000,1776056595000,,1776145572000,2026-04-13 00:02,,,False
2962912011110,10,029629,120111,LA LIBERTAD,TRUJILLO,LA ESPERANZA,IE CARLOS MANUEL COX ROSSE,299,Para envío al JEE,Acta con error aritmético,1776053617000,1776053631000,,1776145594000,2026-04-12 23:13,,,False
2966512011110,10,029665,120111,LA LIBERTAD,TRUJILLO,LA ESPERANZA,IE 80821 CESAR ABRAHAM VALLEJO MENDOZA,299,Para envío al JEE,Acta con error aritmético,1776051417000,1776051433000,,1776145615000,2026-04-12 22:36,,,False
2969512011110,10,029695,120111,LA LIBERTAD,TRUJILLO,LA ESPERANZA,IE 80821 CESAR ABRAHAM VALLEJO MENDOZA,299,Para envío al JEE,Acta con error aritmético,1776045789000,1776045805000,,1776145635000,2026-04-12 21:03,,,False
2970012011110,10,029700,120111,LA LIBERTAD,TRUJILLO,LA ESPERANZA,IE 80829 JOSE OLAYA,299,Para envío al JEE,Acta con error aritmético,1776055207000,1776055223000,,1776145654000,2026-04-12 23:40,,,False
2973112011110,10,029731,120111,LA LIBERTAD,TRUJILLO,LA ESPERANZA,IE 80829 JOSE OLAYA,293,Para envío al JEE,Acta con error aritmético,1776051922000,1776051937000,,1776145673000,2026-04-12 22:45,,,False
2974512011110,10,029745,120111,LA LIBERTAD,TRUJILLO,LA ESPERANZA,IE 81608 SAN JOSE,299,Para envío al JEE,Acta con error aritmético,1776063576000,1776063595000,,1776145694000,2026-04-13 01:59,,,False
2975412011110,10,029754,120111,LA LIBERTAD,TRUJILLO,LA ESPERANZA,IE 81608 SAN JOSE,299,Para envío al JEE,Acta con error aritmético,1776118527000,1776118548000,,1776145713000,2026-04-13 17:15,,,False
2976912011110,10,029769,120111,LA LIBERTAD,TRUJILLO,LA ESPERANZA,IE 81751 DIOS ES AMOR,299,Para envío al JEE,Acta con error aritmético,1776051393000,1776051408000,,1776145731000,2026-04-12 22:36,,,False
2983212011110,10,029832,120111,LA LIBERTAD,TRUJILLO,LA ESPERANZA,IE 81748 MANUEL AREVALO,299,Para envío al JEE,Acta impugnada,1776049952000,1776049977000,,1776145752000,2026-04-12 22:12,,,False
2985512011110,10,029855,120111,LA LIBERTAD,TRUJILLO,LA ESPERANZA,IEP DANIEL ALCIDES CARRION,299,Para envío al JEE,Acta sin firmas,1776048224000,1776048239000,,1776145770000,2026-04-12 21:43,,,False
2993212011110,10,029932,120111,LA LIBERTAD,TRUJILLO,LA ESPERANZA,IEP EL BUEN PASTOR,299,Para envío al JEE,Acta ilegible,1776077594000,1776077624000,,1776145792000,2026-04-13 05:53,,,True
2997412011110,10,029974,120111,LA LIBERTAD,TRUJILLO,LA ESPERANZA,IEP SOL NACIENTE,299,Para envío al JEE,Acta con error aritmético,1776053579000,1776053595000,,1776145810000,2026-04-12 23:12,,,False
3002412011110,10,030024,120111,LA LIBERTAD,TRUJILLO,LA ESPERANZA,IEPAC MADRE DE CRISTO,299,Para envío al JEE,Acta con error aritmético,1776054456000,1776054471000,,1776145827000,2026-04-12 23:27,,,False
3005412011110,10,030054,120111,LA LIBERTAD,TRUJILLO,LA ESPERANZA,IE 81749 DIVINO JESUS,299,Para envío al JEE,Acta con error aritmético,1776055654000,1776055666000,,1776145848000,2026-04-12 23:47,,,False
3005512011110,10,030055,120111,LA LIBERTAD,TRUJILLO,LA ESPERANZA,IE 81749 DIVINO JESUS,299,Para envío al JEE,Acta con error aritmético,1776055654000,1776055667000,,1776145868000,2026-04-12 23:47,,,False
3007512011110,10,030075,120111,LA LIBERTAD,TRUJILLO,LA ESPERANZA,IEP DIVINO NIÑO JESUS,299,Para envío al JEE,Acta con error aritmético,1776047739000,1776047755000,,1776145885000,2026-04-12 21:35,,,False
2868312010310,10,028683,120103,LA LIBERTAD,TRUJILLO,LAREDO,IE ANTENOR ORREGO ESPINOZA,229,Para envío al JEE,Acta con error aritmético,1776051553000,1776051663000,,1776161572000,2026-04-12 22:39,,,False
2871112010310,10,028711,120103,LA LIBERTAD,TRUJILLO,LAREDO,IE ANTENOR ORREGO ESPINOZA,299,Para envío al JEE,Acta con error aritmético,1776051655000,1776051681000,,1776161570000,2026-04-12 22:40,,,False
2872212010310,10,028722,120103,LA LIBERTAD,TRUJILLO,LAREDO,IE 80044 SAN MARTIN DE PORRES,300,Para envío al JEE,Acta con error aritmético,1776109150000,1776109165000,,1776161595000,2026-04-13 14:39,,,False
2873812010310,10,028738,120103,LA LIBERTAD,TRUJILLO,LAREDO,IE ANTENOR ORREGO ESPINOZA PRIMARIA,300,Para envío al JEE,Acta con error aritmético,1776051790000,1776051805000,,1776161572000,2026-04-12 22:43,,,False
2874512010310,10,028745,120103,LA LIBERTAD,TRUJILLO,LAREDO,IE 80869 ALMIRANTE MIGUEL GRAU SEMINARIO,300,Para envío al JEE,"Acta con error aritmético, Acta ilegible",1776066572000,1776066587000,,1776161570000,2026-04-13 02:49,,,True
2874712010310,10,028747,120103,LA LIBERTAD,TRUJILLO,LAREDO,IE 80869 ALMIRANTE MIGUEL GRAU SEMINARIO,300,Para envío al JEE,Acta con error aritmético,1776050086000,1776050168000,,1776161571000,2026-04-12 22:14,,,False
2875812010310,10,028758,120103,LA LIBERTAD,TRUJILLO,LAREDO,IE 81583 LA MERCED,270,Para envío al JEE,Acta con error aritmético,1776112851000,1776112925000,,1776161596000,2026-04-13 15:40,,,False
2877212010310,10,028772,120103,LA LIBERTAD,TRUJILLO,LAREDO,IE 81583 LA MERCED,300,Para envío al JEE,"Acta impugnada, Acta con error aritmético",1776051014000,1776051030000,,1776168021000,2026-04-12 22:30,,,False
2877712010310,10,028777,120103,LA LIBERTAD,TRUJILLO,LAREDO,IE 81605 SAN ILDEFONSO,230,Para envío al JEE,Acta sin firmas,1776055688000,1776055705000,,1776168018000,2026-04-12 23:48,,,False
2878512010310,10,028785,120103,LA LIBERTAD,TRUJILLO,LAREDO,IE 81605 SAN ILDEFONSO,300,Para envío al JEE,Acta impugnada,1776055651000,1776055667000,,1776168019000,2026-04-12 23:47,,,False
2879012010310,10,028790,120103,LA LIBERTAD,TRUJILLO,LAREDO,IE 2128 MARISCAL ANDRES AVELINO CACERES,300,Para envío al JEE,Acta ilegible,1776054810000,1776054826000,,1776161570000,2026-04-12 23:33,,,False
2879712010410,10,028797,120104,LA LIBERTAD,TRUJILLO,MOCHE,IE 80082 SAN FRANCISCO DE ASIS,300,Para envío al JEE,Acta con error aritmético,1776051230000,1776051246000,,1776090097000,2026-04-12 22:33,,,False
2881212010410,10,028812,120104,LA LIBERTAD,TRUJILLO,MOCHE,IE 80048 JOSE EULOGIO GARRIDO,300,Para envío al JEE,Acta con error aritmético,1776114929000,1776114992000,,1776174619000,2026-04-13 16:15,,,False
2883012010410,10,028830,120104,LA LIBERTAD,TRUJILLO,MOCHE,IEP AIAPAEC,300,Para envío al JEE,Acta con error aritmético,1776053522000,1776053777000,,1776090097000,2026-04-12 23:12,,,False
2883112010410,10,028831,120104,LA LIBERTAD,TRUJILLO,MOCHE,IEP AIAPAEC,300,Para envío al JEE,"Acta incompleta, Acta sin firmas",1776053523000,1776053613000,,1776090097000,2026-04-12 23:12,,,False
2884312010410,10,028843,120104,LA LIBERTAD,TRUJILLO,MOCHE,IE 80047 RAMIRO AURELIO ÑIQUE ESPIRITU,299,Para envío al JEE,Acta con error aritmético,1776049693000,1776049708000,,1776090096000,2026-04-12 22:08,,,False
2887112010410,10,028871,120104,LA LIBERTAD,TRUJILLO,MOCHE,IEP NUESTRA SEÑORA DE GUADALUPE,300,Para envío al JEE,Acta con error aritmético,1776055357000,1776055424000,,1776090096000,2026-04-12 23:42,,,False
2887312010410,10,028873,120104,LA LIBERTAD,TRUJILLO,MOCHE,IEP NUESTRA SEÑORA DE GUADALUPE,300,Para envío al JEE,Acta impugnada,1776055355000,1776055451000,,1776090096000,2026-04-12 23:42,,,False
2887412010410,10,028874,120104,LA LIBERTAD,TRUJILLO,MOCHE,IEP NUESTRA SEÑORA DE GUADALUPE,300,Para envío al JEE,Acta impugnada,1776055354000,1776055369000,,1776090095000,2026-04-12 23:42,,,False
2889412010410,10,028894,120104,LA LIBERTAD,TRUJILLO,MOCHE,IEP NEWTON COLLEGE,300,Para envío al JEE,Acta con error aritmético,1776108547000,1776108705000,,1776174665000,2026-04-13 14:29,,,False
2890112010410,10,028901,120104,LA LIBERTAD,TRUJILLO,MOCHE,IEP SANTO DOMINGO DE GUZMAN,300,Para envío al JEE,Acta con error aritmético,1776113637000,1776113756000,,1776174686000,2026-04-13 15:53,,,False
2891012010510,10,028910,120105,LA LIBERTAD,TRUJILLO,SALAVERRY,IE 81024 MIGUEL GRAU SEMINARIO,227,Para envío al JEE,Acta con error aritmético,1776056205000,1776056305000,,1776090095000,2026-04-12 23:56,,,False
2894312010510,10,028943,120105,LA LIBERTAD,TRUJILLO,SALAVERRY,IE SALAVERRY,300,Para envío al JEE,Acta con error aritmético,1776095424000,1776095742000,,1776174705000,2026-04-13 10:50,,,False
2895512010510,10,028955,120105,LA LIBERTAD,TRUJILLO,SALAVERRY,IEAC VIRGEN DE LA PUERTA,300,Para envío al JEE,Acta con error aritmético,1776050103000,1776050119000,,1776090095000,2026-04-12 22:15,,,False
2896012010510,10,028960,120105,LA LIBERTAD,TRUJILLO,SALAVERRY,IEAC LA INMACULADA CONCEPCION,300,Para envío al JEE,Acta con error aritmético,1776054393000,1776054409000,,1776090095000,2026-04-12 23:26,,,False
2896912010610,10,028969,120106,LA LIBERTAD,TRUJILLO,SIMBAL,IE 80067 CESAR ARMESTAR VALVERDE,293,Para envío al JEE,Acta con error aritmético,1776049109000,1776049125000,,1776168019000,2026-04-12 21:58,,,False
2749412010110,10,027494,120101,LA LIBERTAD,TRUJILLO,TRUJILLO,CENTRO PRE UNIVERSITARIO UNIVERSIDAD NACIONAL DE TRUJILLO,299,Para envío al JEE,Acta con error aritmético,1776053125000,1776053184000,,1776127429000,2026-04-12 23:05,,,False
2749712010110,10,027497,120101,LA LIBERTAD,TRUJILLO,TRUJILLO,CENTRO PRE UNIVERSITARIO UNIVERSIDAD NACIONAL DE TRUJILLO,299,Para envío al JEE,Acta ilegible,1776053101000,1776053151000,,1776127429000,2026-04-12 23:05,,,False
2749812010110,10,027498,120101,LA LIBERTAD,TRUJILLO,TRUJILLO,CENTRO PRE UNIVERSITARIO UNIVERSIDAD NACIONAL DE TRUJILLO,299,Para envío al JEE,Acta con error aritmético,1776053124000,1776053154000,,1776127429000,2026-04-12 23:05,,,False
2750312010110,10,027503,120101,LA LIBERTAD,TRUJILLO,TRUJILLO,CENTRO DE IDIOMAS DE LA UNIVERSIDAD NACIONAL DE TRUJILLO,299,Para envío al JEE,Acta con error aritmético,1776051438000,1776051453000,,1776127429000,2026-04-12 22:37,,,False
2750612010110,10,027506,120101,LA LIBERTAD,TRUJILLO,TRUJILLO,CENTRO DE IDIOMAS DE LA UNIVERSIDAD NACIONAL DE TRUJILLO,299,Para envío al JEE,Acta con error aritmético,1776055063000,1776055081000,,1776168022000,2026-04-12 23:37,,,False
2751412010110,10,027514,120101,LA LIBERTAD,TRUJILLO,TRUJILLO,CENTRO DE IDIOMAS DE LA UNIVERSIDAD NACIONAL DE TRUJILLO,299,Para envío al JEE,Acta con error aritmético,1776058746000,1776058761000,,1776127430000,2026-04-13 00:39,,,False
2752412010110,10,027524,120101,LA LIBERTAD,TRUJILLO,TRUJILLO,CENTRO DE IDIOMAS DE LA UNIVERSIDAD NACIONAL DE TRUJILLO,299,Para envío al JEE,"Acta con error aritmético, Acta ilegible",1776058745000,1776058764000,,1776127430000,2026-04-13 00:39,,,False
2753812010110,10,027538,120101,LA LIBERTAD,TRUJILLO,TRUJILLO,IE GUSTAVO RIES,299,Para envío al JEE,Acta ilegible,1776054286000,1776054304000,,1776127430000,2026-04-12 23:24,,,False
2754012010110,10,027540,120101,LA LIBERTAD,TRUJILLO,TRUJILLO,IE GUSTAVO RIES,299,Para envío al JEE,"Acta con error aritmético, Acta sin firmas",1776047658000,1776047674000,,1776127430000,2026-04-12 21:34,,,False
2754712010110,10,027547,120101,LA LIBERTAD,TRUJILLO,TRUJILLO,IE GUSTAVO RIES,299,Para envío al JEE,Acta con error aritmético,1776054367000,1776054384000,,1776127430000,2026-04-12 23:26,,,False
2755512010110,10,027555,120101,LA LIBERTAD,TRUJILLO,TRUJILLO,IEP INMACULADA VIRGEN DE LA PUERTA PRIMARIA,299,Para envío al JEE,Acta con error aritmético,1776049763000,1776049832000,,1776127430000,2026-04-12 22:09,,,False
2756012010110,10,027560,120101,LA LIBERTAD,TRUJILLO,TRUJILLO,IEP INMACULADA VIRGEN DE LA PUERTA PRIMARIA,299,Para envío al JEE,Acta con error aritmético,1776055161000,1776055178000,,1776127431000,2026-04-12 23:39,,,False
2759612010110,10,027596,120101,LA LIBERTAD,TRUJILLO,TRUJILLO,IE LICEO TRUJILLO,299,Para envío al JEE,Acta con error aritmético,1776054887000,1776054905000,,1776127431000,2026-04-12 23:34,,,False
2759712010110,10,027597,120101,LA LIBERTAD,TRUJILLO,TRUJILLO,IE LICEO TRUJILLO,299,Para envío al JEE,Acta ilegible,1776054889000,1776054906000,,1776127431000,2026-04-12 23:34,,,False
2759812010110,10,027598,120101,LA LIBERTAD,TRUJILLO,TRUJILLO,IE LICEO TRUJILLO,299,Para envío al JEE,"Acta con error aritmético, Acta con error aritmético, Acta ilegible",1776071237000,1776071255000,,1776127431000,2026-04-13 04:07,,,True
2761112010110,10,027611,120101,LA LIBERTAD,TRUJILLO,TRUJILLO,IE 80008 REPUBLICA DE ARGENTINA,299,Para envío al JEE,Acta con error aritmético,1776047912000,1776047968000,,1776127431000,2026-04-12 21:38,,,False
2761612010110,10,027616,120101,LA LIBERTAD,TRUJILLO,TRUJILLO,IE 80008 REPUBLICA DE ARGENTINA,299,Para envío al JEE,Acta con error aritmético,1776057112000,1776057128000,,1776168024000,2026-04-13 00:11,,,False
2762112010110,10,027621,120101,LA LIBERTAD,TRUJILLO,TRUJILLO,IE 80008 REPUBLICA DE ARGENTINA,299,Para envío al JEE,"Acta con error aritmético, Acta ilegible",1776057113000,1776057129000,,1776168023000,2026-04-13 00:11,,,False
2762212010110,10,027622,120101,LA LIBERTAD,TRUJILLO,TRUJILLO,IE 80008 REPUBLICA DE ARGENTINA,299,Para envío al JEE,Acta sin firmas,1776047910000,1776048012000,,1776127431000,2026-04-12 21:38,,,False
2765512010110,10,027655,120101,LA LIBERTAD,TRUJILLO,TRUJILLO,IE 81014 PEDRO MERCEDES UREÑA,299,Para envío al JEE,Acta con error aritmético,1776053774000,1776053790000,,1776127431000,2026-04-12 23:16,,,False
2768612010110,10,027686,120101,LA LIBERTAD,TRUJILLO,TRUJILLO,IE CARLOS EMILIO UCEDA MEZA,299,Para envío al JEE,"Acta con error aritmético, Acta ilegible",1776054511000,1776054527000,,1776127432000,2026-04-12 23:28,,,False
2769312010110,10,027693,120101,LA LIBERTAD,TRUJILLO,TRUJILLO,IE SANTA ROSA,299,Para envío al JEE,Acta con error aritmético,1776064152000,1776064169000,,1776168025000,2026-04-13 02:09,,,True
2771312010110,10,027713,120101,LA LIBERTAD,TRUJILLO,TRUJILLO,IE SANTA ROSA,299,Para envío al JEE,Acta con error aritmético,1776064203000,1776064225000,,1776168026000,2026-04-13 02:10,,,True
2772512010110,10,027725,120101,LA LIBERTAD,TRUJILLO,TRUJILLO,IE MARCIAL ACHARAN Y SMITH,299,Para envío al JEE,Acta con error aritmético,1776061645000,1776061661000,,1776127432000,2026-04-13 01:27,,,False
2774912010110,10,027749,120101,LA LIBERTAD,TRUJILLO,TRUJILLO,IE 81002 JAVIER HERAUD,299,Para envío al JEE,Acta con error aritmético,1776048827000,1776048844000,,1776161586000,2026-04-12 21:53,,,False
2775012010110,10,027750,120101,LA LIBERTAD,TRUJILLO,TRUJILLO,IE 81002 JAVIER HERAUD,299,Para envío al JEE,Acta con error aritmético,1776048847000,1776048865000,,1776161584000,2026-04-12 21:54,,,False
2776112010110,10,027761,120101,LA LIBERTAD,TRUJILLO,TRUJILLO,IEP EIFFEL SCHOOLS,299,Para envío al JEE,"Acta impugnada, Acta con error aritmético",1776063805000,1776063821000,,1776200336000,2026-04-13 02:03,,,True
2776812010110,10,027768,120101,LA LIBERTAD,TRUJILLO,TRUJILLO,IEP EIFFEL SCHOOLS,299,Para envío al JEE,Acta con error aritmético,1776051538000,1776051608000,,1776161595000,2026-04-12 22:38,,,False
2778312010110,10,027783,120101,LA LIBERTAD,TRUJILLO,TRUJILLO,IE 80892 LOS PINOS,299,Para envío al JEE,"Acta con error aritmético, Acta ilegible",1776052542000,1776052559000,,1776168026000,2026-04-12 22:55,,,False
2783512010110,10,027835,120101,LA LIBERTAD,TRUJILLO,TRUJILLO,UNIVERSIDAD NACIONAL DE TRUJILLO,297,Para envío al JEE,Acta con error aritmético,1776051166000,1776051183000,,1776168025000,2026-04-12 22:32,,,False
2783812010110,10,027838,120101,LA LIBERTAD,TRUJILLO,TRUJILLO,UNIVERSIDAD NACIONAL DE TRUJILLO,297,Para envío al JEE,Acta con error aritmético,1776057568000,1776057583000,,1776161583000,2026-04-13 00:19,,,False
2784312010110,10,027843,120101,LA LIBERTAD,TRUJILLO,TRUJILLO,UNIVERSIDAD NACIONAL DE TRUJILLO,297,Para envío al JEE,Acta con error aritmético,1776051141000,1776051160000,,1776168027000,2026-04-12 22:32,,,False
2785012010110,10,027850,120101,LA LIBERTAD,TRUJILLO,TRUJILLO,UNIVERSIDAD NACIONAL DE TRUJILLO,297,Para envío al JEE,Acta con error aritmético,1776054530000,1776054554000,,1776161594000,2026-04-12 23:28,,,False
2785612010110,10,027856,120101,LA LIBERTAD,TRUJILLO,TRUJILLO,UNIVERSIDAD NACIONAL DE TRUJILLO,296,Para envío al JEE,Acta con error aritmético,1776054495000,1776054511000,,1776161583000,2026-04-12 23:28,,,False
2787112010110,10,027871,120101,LA LIBERTAD,TRUJILLO,TRUJILLO,UNIVERSIDAD NACIONAL DE TRUJILLO,296,Para envío al JEE,Acta con error aritmético,1776048488000,1776048503000,,1776161594000,2026-04-12 21:48,,,False
2787712010110,10,027877,120101,LA LIBERTAD,TRUJILLO,TRUJILLO,UNIVERSIDAD PRIVADA ANTENOR ORREGO,299,Para envío al JEE,Acta con error aritmético,1776059037000,1776059052000,,1776161582000,2026-04-13 00:43,,,False
2794712010110,10,027947,120101,LA LIBERTAD,TRUJILLO,TRUJILLO,IE 81001 REPUBLICA DE PANAMA,299,Para envío al JEE,Acta con error aritmético,1776048715000,1776048732000,,1776161594000,2026-04-12 21:51,,,False
2795112010110,10,027951,120101,LA LIBERTAD,TRUJILLO,TRUJILLO,IE 81001 REPUBLICA DE PANAMA,299,Para envío al JEE,Acta sin firmas,1776055232000,1776055246000,,1776161582000,2026-04-12 23:40,,,False
2795912010110,10,027959,120101,LA LIBERTAD,TRUJILLO,TRUJILLO,IE 81001 REPUBLICA DE PANAMA,299,Para envío al JEE,Acta con error aritmético,1776048724000,1776048743000,,1776161593000,2026-04-12 21:52,,,False
2797312010110,10,027973,120101,LA LIBERTAD,TRUJILLO,TRUJILLO,IE 81003 CESAR ABRAHAM VALLEJO MENDOZA,299,Para envío al JEE,Acta con error aritmético,1776052013000,1776052029000,,1776161581000,2026-04-12 22:46,,,False
